id,amenity_id
5508886322,20
5508886322,21
5508886322,23
5508886322,27
5508885428,21
5508885428,23
5508885428,26
5508885428,28
5508881908,17
5508880129,17
5508879868,4
5508879868,18
5508879868,19
5508879868,27
5508879859,18
5508879859,23
5508878329,4
5508878329,5
5508878329,9
5508878329,13
5508878329,15
5508878329,18
5508878329,19
5508878329,20
5508878329,21
5508878329,23
5508878329,25
5508878329,27
5508877461,13
5508877461,19
5508877461,28
5508876583,19
5508876583,23
5508876080,1
5508876080,5
5508876080,13
5508876080,18
5508876080,19
5508876080,27
5508873421,17
5508873356,9
5508873356,15
5508873356,21
5508870193,6
5508870193,11
5508870193,13
5508870193,18
5508870193,21
5508870193,22
5508870193,24
5508869844,17
5508869678,5
5508869678,11
5508869678,13
5508869678,15
5508869678,18
5508869678,19
5508869678,21
5508869678,28
5508869089,18
5508869056,17
5508868714,18
5508868597,18
5508868537,18
5508868382,19
5508868382,23
5508867180,6
5508867180,18
5508867180,22
5508867180,28
5508867002,27
5508866745,9
5508866745,13
5508866745,21
5508866745,27
5508866429,1
5508866429,5
5508866429,19
5508866429,21
5508866429,27
5508865375,9
5508863576,5
5508863576,9
5508863576,13
5508863576,19
5508863576,21
5508863576,23
5508863576,25
5508863576,27
5508862549,5
5508862549,13
5508862549,18
5508862549,21
5508862549,28
5508862245,17
5508862029,19
5508862029,23
5508861941,19
5508861941,23
5508861863,18
5508861863,19
5508861863,23
5508861863,27
5508861626,18
5508861626,19
5508861626,23
5508861626,27
5508861232,19
5508861232,21
5508861232,28
5508860322,18
5508860322,23
5508859850,19
5508859850,21
5508859850,28
5508858146,9
5508858146,21
5508858146,27
5508858075,17
5508857306,13
5508857306,21
5508857306,27
5508857001,17
5508856945,5
5508856945,13
5508856945,21
5508856945,25
5508856936,18
5508856936,21
5508856044,17
5508855764,18
5508855764,21
5508855747,18
5508855747,23
5508855599,17
5508853476,27
5508853476,28
5508849363,13
5508849363,18
5508849363,21
5508849363,24
5508849363,27
5508847998,20
5508847998,21
5508847213,22
5508847213,27
5508846020,13
5508846020,21
5508846020,23
5508845685,5
5508845685,13
5508845685,18
5508845685,21
5508845685,27
5508845396,5
5508845396,9
5508845396,20
5508845396,27
5508844715,25
5508844415,5
5508844415,13
5508844415,18
5508844415,21
5508843618,9
5508843618,19
5508843618,21
5508843618,23
5508842885,25
5508842719,13
5508842719,18
5508842719,21
5508842719,27
5508838620,13
5508838620,21
5508838620,23
5508837664,4
5508837664,6
5508837664,9
5508837664,13
5508837664,15
5508837664,18
5508837664,19
5508837664,21
5508837664,23
5508837664,24
5508837664,27
5508837336,22
5508836987,4
5508836987,6
5508836987,9
5508836987,13
5508836987,15
5508836987,18
5508836987,19
5508836987,21
5508836987,23
5508836987,24
5508836987,27
5508836879,5
5508836879,13
5508836879,18
5508836879,21
5508836265,9
5508836265,11
5508836265,13
5508836265,21
5508836265,23
5508836265,25
5508836265,27
5508836043,27
5508835224,17
5508834956,18
5508834956,21
5508834956,27
5508834901,1
5508834528,1
5508834528,4
5508834528,6
5508834528,8
5508834528,10
5508834528,13
5508834528,19
5508834528,21
5508834528,22
5508832521,1
5508831349,18
5508830973,20
5508830973,21
5508829758,5
5508829758,13
5508829758,21
5508828740,5
5508828740,13
5508828740,21
5508828740,24
5508828740,28
5508827552,5
5508827552,13
5508827552,19
5508827552,23
5508827053,5
5508827053,9
5508827053,13
5508827053,18
5508827053,21
5508827053,23
5508827053,27
5508824811,5
5508824811,21
5508824811,23
5508824811,25
5508824811,27
5508824811,28
5508823695,17
5508823677,13
5508823677,15
5508823677,21
5508822180,27
5508822146,8
5508822146,18
5508822146,21
5508822146,23
5508821093,13
5508821093,15
5508821093,21
5508819952,13
5508819952,15
5508819952,21
5508819089,4
5508819089,6
5508819089,8
5508819089,13
5508819089,15
5508819089,23
5508819089,24
5508819089,26
5508819089,27
5508818898,5
5508818898,9
5508818898,13
5508818898,21
5508818898,27
5508818414,13
5508818414,18
5508817520,5
5508817520,6
5508817520,13
5508817520,21
5508816636,5
5508816636,9
5508816636,13
5508816636,21
5508816636,27
5508816252,13
5508816252,21
5508816252,28
5508816202,18
5508816202,23
5508816202,28
5508816031,4
5508816031,5
5508816031,6
5508816031,8
5508816031,13
5508816031,15
5508816031,22
5508816031,23
5508816031,24
5508816031,27
5508815641,18
5508815641,28
5508814429,1
5508814429,4
5508814429,19
5508814429,21
5508814416,28
5508814202,18
5508814202,21
5508814202,23
5508813525,5
5508813525,8
5508813525,13
5508813525,21
5508813525,23
5508813525,28
5508810983,9
5508810983,18
5508810983,19
5508810049,18
5508810049,23
5508808890,1
5508808890,5
5508808890,6
5508808890,8
5508808890,15
5508808890,19
5508808890,22
5508808890,27
5508808437,18
5508808437,27
5508808401,18
5508808401,21
5508808401,23
5508807916,1
5508807916,5
5508807916,6
5508807916,8
5508807916,13
5508807916,18
5508807916,19
5508807916,21
5508807916,22
5508807916,28
5508807824,1
5508807824,18
5508807824,20
5508807824,21
5508807710,4
5508807710,15
5508807710,18
5508807710,21
5508805561,13
5508805561,21
5508805506,17
5508804197,6
5508804197,18
5508804197,28
5508804091,1
5508804091,4
5508804091,5
5508804091,6
5508804091,18
5508804091,21
5508804091,22
5508803619,18
5508803363,20
5508802517,18
5508802517,19
5508802347,1
5508802347,3
5508802347,4
5508802347,5
5508802347,11
5508802347,15
5508802347,19
5508802347,20
5508802347,21
5508802347,25
5508802347,28
5508801212,5
5508801212,9
5508801212,13
5508801212,19
5508801212,20
5508801212,21
5508801212,27
5508799539,13
5508799539,18
5508799539,23
5508798108,17
5508796457,19
5508796457,26
5508795799,20
5508795799,21
5508795759,18
5508795759,22
5508795112,17
5508794206,1
5508794206,4
5508794206,5
5508794206,6
5508794206,8
5508794206,11
5508794206,13
5508794206,15
5508794206,18
5508794206,19
5508794206,21
5508794206,22
5508794206,24
5508794206,27
5508793745,18
5508793745,21
5508793156,13
5508793156,18
5508793156,27
5508792919,6
5508792919,19
5508792919,22
5508792919,27
5508792444,2
5508792444,6
5508792444,13
5508792444,19
5508792444,21
5508792444,22
5508792444,23
5508792444,27
5508791557,15
5508791557,19
5508791557,21
5508791557,23
5508791491,1
5508791491,6
5508791491,8
5508791491,18
5508791491,19
5508790027,28
5508788336,18
5508788336,19
5508787788,19
5508787788,28
5508786627,1
5508786627,18
5508786627,19
5508786627,23
5508786627,28
5508785138,18
5508785138,19
5508785138,23
5508784050,6
5508784050,13
5508784050,19
5508784050,21
5508784050,22
5508784050,27
5508783829,1
5508783829,18
5508783829,23
5508783829,28
5508783038,1
5508783038,4
5508783038,21
5508783038,25
5508782783,9
5508782783,13
5508782783,15
5508782783,18
5508782783,21
5508782783,27
5508782432,1
5508782432,4
5508782432,6
5508782432,18
5508779677,1
5508779677,18
5508779677,19
5508779677,22
5508779677,28
5508778887,17
5508777361,18
5508777241,1
5508777241,6
5508777241,21
5508777060,1
5508777060,6
5508777060,21
5508776682,9
5508776682,18
5508776682,19
5508776682,21
5508776682,23
5508774649,18
5508773290,1
5508773290,6
5508773290,21
5508773140,18
5508773140,27
5508772895,18
5508772895,19
5508772895,23
5508772195,17
5508770923,17
5508770855,17
5508770593,6
5508770593,19
5508770593,23
5508770593,27
5508770450,18
5508769798,1
5508769798,22
5508769706,1
5508769706,6
5508769706,18
5508769706,19
5508769706,20
5508769706,21
5508769706,27
5508768387,19
5508767783,6
5508767783,18
5508767783,23
5508767783,28
5508767384,23
5508767384,28
5508767203,17
5508765128,9
5508765128,19
5508765128,20
5508765128,21
5508765128,23
5508765128,27
5508765084,1
5508765084,4
5508765084,5
5508765084,6
5508765084,13
5508765084,15
5508765084,19
5508765084,20
5508765084,21
5508765084,23
5508765084,27
5508764816,17
5508763357,3
5508763357,9
5508763357,13
5508763357,18
5508763357,21
5508763357,25
5508763343,3
5508763343,9
5508763343,13
5508763343,18
5508763343,21
5508763343,25
5508762518,13
5508762518,18
5508762518,21
5508762518,23
5508762438,13
5508762438,18
5508762438,21
5508762438,23
5508762087,1
5508762087,6
5508762044,18
5508761774,1
5508761774,4
5508761774,6
5508761774,8
5508761774,9
5508761774,13
5508761774,15
5508761774,18
5508761774,22
5508761774,27
5508761774,28
5508761745,4
5508761745,6
5508761745,8
5508761745,11
5508761745,13
5508761745,18
5508761745,22
5508761745,23
5508760777,17
5508760607,8
5508760607,13
5508760607,21
5508755476,5
5508755476,6
5508755476,13
5508755476,21
5508755476,22
5508754591,21
5508754591,27
5508754540,1
5508754540,6
5508754540,18
5508754540,28
5508754242,13
5508754242,15
5508754242,19
5508754242,21
5508754242,27
5508754047,1
5508754047,8
5508754047,18
5508754047,28
5508753560,18
5508753560,19
5508753491,13
5508753491,18
5508753491,19
5508753491,21
5508753491,23
5508753491,25
5508753491,27
5508753122,1
5508753122,4
5508753122,5
5508753122,6
5508753122,10
5508753122,13
5508753122,19
5508753122,20
5508753122,21
5508753122,22
5508753122,23
5508753122,27
5508752509,6
5508752509,10
5508752509,22
5508752509,28
5508752368,1
5508752368,4
5508752368,5
5508752368,6
5508752368,10
5508752368,13
5508752368,19
5508752368,20
5508752368,21
5508752368,22
5508752368,23
5508752368,27
5508751395,28
5508751144,1
5508751144,19
5508750418,18
5508750418,19
5508750418,23
5508749108,18
5508749108,19
5508749108,23
5508748993,13
5508748993,21
5508748993,27
5508747557,13
5508747557,18
5508747557,21
5508747557,26
5508747365,17
5508746539,1
5508746539,18
5508746539,19
5508744787,6
5508744787,13
5508744787,20
5508744787,21
5508744787,25
5508744787,27
5508744403,1
5508744403,8
5508744403,18
5508744403,19
5508744403,28
5508743979,4
5508743979,13
5508743979,15
5508743979,18
5508743979,23
5508743333,4
5508743333,13
5508743333,15
5508743333,18
5508743333,23
5508742311,1
5508742311,4
5508742311,6
5508742311,8
5508742311,10
5508742311,11
5508742311,13
5508742311,15
5508742311,19
5508742311,21
5508742311,22
5508742311,23
5508742311,24
5508742311,25
5508742182,4
5508742182,13
5508742182,15
5508742182,18
5508742182,23
5508740474,1
5508740474,4
5508740474,6
5508740474,8
5508740474,10
5508740474,11
5508740474,13
5508740474,15
5508740474,19
5508740474,21
5508740474,22
5508740474,23
5508740474,24
5508740474,25
5508737952,18
5508737952,23
5508736676,5
5508736676,13
5508736676,21
5508733778,19
5508733778,20
5508733778,21
5508730999,1
5508730999,4
5508730999,5
5508730999,18
5508730999,21
5508730130,1
5508730130,4
5508730130,5
5508730130,6
5508730130,8
5508730130,13
5508730130,19
5508730130,20
5508730130,21
5508730130,22
5508730130,27
5508727521,5
5508727521,13
5508727521,20
5508727521,21
5508727521,27
5508726995,8
5508726995,9
5508726995,13
5508726995,18
5508726995,21
5508726995,23
5508726995,24
5508723124,4
5508723124,5
5508723124,13
5508723124,21
5508722228,4
5508722228,9
5508722228,13
5508722228,15
5508722228,19
5508722228,21
5508722228,23
5508722228,24
5508722228,27
5508722228,28
5508720222,1
5508720222,19
5508720222,28
5508719800,17
5508713637,3
5508713637,5
5508713637,13
5508713637,21
5508713637,25
5508713637,27
5508713637,28
5508713479,5
5508713479,18
5508713479,21
5508713223,9
5508713223,13
5508713223,18
5508713223,19
5508713223,21
5508713223,27
5508706821,18
5508706821,21
5508706821,28
5508705277,13
5508705277,21
5508702893,4
5508702893,6
5508702893,8
5508702893,15
5508702893,19
5508702893,21
5508702051,5
5508698985,11
5508698985,18
5508698985,23
5508697827,13
5508697827,20
5508697827,21
5508697827,27
5508697085,1
5508697085,4
5508697085,6
5508697085,8
5508697085,10
5508697085,13
5508697085,19
5508697085,21
5508697085,22
5508697085,24
5508696301,1
5508696301,6
5508696301,8
5508696301,18
5508696301,19
5508696301,23
5508696164,1
5508696164,4
5508696164,5
5508696164,6
5508696164,10
5508696164,13
5508696164,15
5508696164,18
5508696164,19
5508696164,20
5508696164,21
5508696164,22
5508696164,27
5508694442,21
5508693473,25
5508692552,13
5508692552,21
5508692552,27
5508686511,4
5508686511,8
5508686511,15
5508686511,19
5508686511,24
5508686511,28
5508685170,5
5508685170,13
5508685170,19
5508685170,21
5508685170,25
5508685170,27
5508684609,13
5508684609,18
5508684609,23
5508684183,13
5508684183,15
5508684183,18
5508684183,21
5508684183,22
5508682965,4
5508682965,15
5508682965,18
5508681432,13
5508681432,18
5508681432,23
5508680217,1
5508680217,4
5508680217,5
5508680217,13
5508680217,15
5508680217,19
5508680217,20
5508680217,21
5508680217,22
5508680217,23
5508680217,25
5508680217,27
5508679898,1
5508679898,4
5508679898,5
5508679898,6
5508679898,10
5508679898,13
5508679898,15
5508679898,18
5508679898,19
5508679898,20
5508679898,21
5508679898,22
5508679898,27
5508672695,18
5508672695,20
5508672695,21
5508669267,5
5508669267,13
5508669267,19
5508669267,21
5508669267,27
5508667923,13
5508667923,18
5508667923,21
5508664798,5
5508664798,6
5508664798,13
5508664798,19
5508664798,21
5508664798,27
5508664798,28
5508661017,9
5508661017,13
5508661017,21
5508661017,25
5508661017,27
5508658991,15
5508658991,18
5508658991,19
5508658991,21
5508658991,23
5508658991,24
5508658991,27
5508657728,1
5508657728,4
5508657728,5
5508657728,6
5508657728,11
5508657728,13
5508657728,21
5508657728,25
5508655626,13
5508655626,18
5508655626,21
5508655626,27
5537280234,23
5509265581,8
5509265581,13
5509265581,18
5509262941,19
5509262941,20
5509260605,18
5509259566,18
5509259566,19
5509259566,21
5509259566,23
5509258884,1
5509258884,3
5509258884,4
5509258884,5
5509258884,6
5509258884,13
5509258884,19
5509258884,20
5509258884,21
5509258884,22
5509258884,25
5509258884,27
5509257641,1
5509257641,3
5509257641,4
5509257641,5
5509257641,6
5509257641,13
5509257641,19
5509257641,20
5509257641,21
5509257641,22
5509257641,25
5509257641,27
5509257342,1
5509257342,3
5509257342,4
5509257342,5
5509257342,6
5509257342,13
5509257342,19
5509257342,20
5509257342,21
5509257342,22
5509257342,25
5509257342,27
5509254269,1
5509254269,13
5509254269,18
5509254269,20
5509254269,21
5509254269,25
5509254269,27
5509253895,1
5509253895,3
5509253895,4
5509253895,5
5509253895,6
5509253895,13
5509253895,19
5509253895,20
5509253895,21
5509253895,22
5509253895,25
5509253895,27
5509247440,1
5509247440,3
5509247440,4
5509247440,6
5509247440,13
5509247440,19
5509247440,20
5509247440,22
5509247440,27
5509245281,1
5509245281,3
5509245281,4
5509245281,6
5509245281,13
5509245281,19
5509245281,20
5509245281,21
5509245281,22
5509245281,25
5509245281,27
5509244381,13
5509244381,18
5509244381,23
5509244041,1
5509244041,3
5509244041,4
5509244041,6
5509244041,13
5509244041,19
5509244041,20
5509244041,22
5509244041,27
5509243530,1
5509243530,3
5509243530,4
5509243530,6
5509243530,13
5509243530,19
5509243530,20
5509243530,21
5509243530,22
5509243530,25
5509243530,27
5509237240,1
5509237240,4
5509237240,5
5509237240,6
5509237240,8
5509237240,9
5509237240,11
5509237240,13
5509237240,15
5509237240,18
5509237240,19
5509237240,20
5509237240,21
5509237240,22
5509237240,27
5509233267,1
5509233267,4
5509233267,5
5509233267,6
5509233267,8
5509233267,9
5509233267,11
5509233267,13
5509233267,15
5509233267,18
5509233267,19
5509233267,20
5509233267,21
5509233267,22
5509233267,27
5509231691,9
5509231691,13
5509231691,18
5509231691,21
5509231691,23
5509231516,1
5509231516,2
5509231516,5
5509231516,13
5509231516,18
5509231516,19
5509231516,20
5509231516,21
5509231516,25
5509228907,13
5509228907,18
5509228907,23
5509228907,27
5509226335,5
5509226335,9
5509226335,13
5509226335,18
5509226335,19
5509226335,21
5509226335,27
5509222119,9
5509222119,13
5509222119,18
5509222119,21
5509222119,23
5509207136,17
5509203616,4
5509203616,5
5509203616,14
5509203616,15
5509203616,18
5509203472,4
5509203472,19
5509203472,20
5509203472,21
5509203472,23
5509200253,5
5509200253,9
5509200253,13
5509200253,15
5509200253,18
5509200253,20
5509200253,21
5509200253,24
5509198776,5
5509198776,6
5509198776,9
5509198776,13
5509198776,19
5509198776,21
5509198776,27
5509196577,3
5509196577,4
5509196577,20
5509196577,21
5509195950,5
5509195950,9
5509195950,13
5509195950,15
5509195950,20
5509195950,21
5509195950,24
5509189928,5
5509189928,6
5509189928,9
5509189928,13
5509189928,19
5509189928,21
5509189928,27
5509185411,1
5509185411,6
5509185411,13
5509185411,14
5509185411,18
5509185411,21
5509185411,22
5509185411,25
5509185287,21
5509185276,6
5509185276,11
5509185276,18
5509185276,20
5509185276,25
5509184673,6
5509184673,11
5509184673,20
5509184673,25
5509183898,13
5509183898,19
5509183898,21
5509183898,25
5509168384,5
5509168384,9
5509168384,13
5509168384,21
5509168384,23
5509168384,24
5509167242,5
5509167242,9
5509167242,11
5509167242,13
5509167242,15
5509167242,18
5509167242,21
5509166633,5
5509166633,13
5509166633,20
5509166633,21
5509166633,27
5509166625,5
5509166625,13
5509166625,18
5509166625,20
5509166625,21
5509166625,27
5509166463,5
5509166463,8
5509166463,9
5509166463,11
5509166463,13
5509166463,18
5509166463,21
5509166463,23
5509162621,4
5509162621,5
5509162621,13
5509162621,18
5509162621,23
5509162621,25
5509162332,15
5509162332,21
5509162332,25
5509158805,5
5509158805,8
5509158805,9
5509158805,11
5509158805,13
5509158805,21
5509158774,5
5509158774,13
5509158774,18
5509158774,19
5509158774,23
5509158774,25
5509158027,1
5509158027,4
5509158027,6
5509158027,8
5509158027,11
5509158027,13
5509158027,15
5509158027,18
5509158027,19
5509158027,22
5509158027,27
5509157101,19
5509156488,9
5509156488,21
5509156488,23
5509156488,27
5509155907,17
5509155391,5
5509155391,9
5509155391,13
5509155391,19
5509155391,21
5509155391,23
5509155391,27
5509155197,9
5509155197,13
5509155197,21
5509152761,17
5509152330,17
5509152076,17
5509152012,17
5509151881,8
5509151881,13
5509151881,18
5509151881,21
5509149439,4
5509149439,5
5509149439,9
5509149439,11
5509149439,13
5509149439,15
5509149439,19
5509149439,21
5509149439,25
5509149439,27
5509149349,4
5509149349,5
5509149349,9
5509149349,11
5509149349,13
5509149349,15
5509149349,19
5509149349,21
5509149349,25
5509149349,27
5509147993,18
5509147993,19
5509146688,1
5509146688,4
5509146688,5
5509146688,6
5509146688,13
5509146688,19
5509146688,20
5509146688,21
5509146688,22
5509146688,25
5509146688,27
5509143514,18
5509142772,1
5509142772,4
5509142772,5
5509142772,6
5509142772,13
5509142772,18
5509142772,19
5509142772,20
5509142772,21
5509142772,22
5509142772,25
5509142772,27
5509140892,1
5509140892,6
5509140892,13
5509140892,19
5509140892,20
5509140892,21
5509140892,22
5509140892,27
5509139269,17
5509138898,4
5509138898,15
5509138898,22
5509127342,1
5509127342,22
5509127342,27
5509123143,5
5509123143,9
5509123143,13
5509123143,21
5509123143,23
5509121561,1
5509121561,4
5509121561,6
5509121561,8
5509121561,10
5509121561,13
5509121561,20
5509121561,21
5509121561,22
5509121561,27
5509120418,1
5509120418,5
5509120418,13
5509120418,21
5509119873,1
5509119873,4
5509119873,5
5509119873,6
5509119873,9
5509119873,10
5509119873,13
5509119873,15
5509119873,18
5509119873,19
5509119873,20
5509119873,21
5509119873,22
5509119873,24
5509119873,25
5509119873,27
5509119850,6
5509119850,8
5509119850,9
5509119850,13
5509119850,14
5509119850,19
5509119850,21
5509119850,23
5509119646,1
5509119646,3
5509119646,4
5509119646,5
5509119646,8
5509119646,9
5509119646,11
5509119646,13
5509119646,18
5509119646,21
5509119646,23
5509119646,27
5509119079,3
5509119079,13
5509119079,14
5509119079,21
5509119079,24
5509119079,27
5509119017,5
5509119017,13
5509119017,18
5509119017,21
5509119017,28
5509116030,1
5509116030,6
5509116030,9
5509116030,13
5509116030,20
5509116030,23
5509110640,17
5509110624,18
5509107180,13
5509107180,21
5509107180,25
5509105279,18
5509105279,20
5509105279,21
5509104240,21
5509103331,1
5509103331,3
5509103331,4
5509103331,5
5509103331,8
5509103331,9
5509103331,11
5509103331,13
5509103331,18
5509103331,21
5509103331,23
5509103331,27
5509101014,17
5509098936,17
5509094324,1
5509094324,18
5509094324,19
5509094324,21
5509094324,25
5509092183,9
5509092183,13
5509092183,19
5509092183,20
5509092183,21
5509092183,25
5509092183,27
5509092183,28
5509083202,1
5509083202,6
5509083202,18
5509083202,27
5509079085,28
5509075525,18
5509075525,21
5509075525,23
5509073160,17
5509072989,17
5509072419,8
5509072419,18
5509072419,21
5509072419,27
5509072062,19
5509072062,21
5509072062,23
5509072062,25
5509072062,27
5509070411,19
5509070411,21
5509070411,23
5509070411,25
5509070411,27
5509068647,21
5509068647,27
5509067389,8
5509067389,18
5509067389,21
5509067389,24
5509066895,18
5509066786,18
5509066786,28
5509065768,18
5509065768,28
5509063798,18
5509063798,28
5509061199,18
5509061199,28
5509060567,20
5509060567,21
5509060567,23
5509060567,26
5509060134,1
5509060134,18
5509058797,8
5509058797,9
5509058797,13
5509058797,18
5509058797,19
5509058797,21
5509058797,23
5509058797,24
5509058797,27
5509056918,13
5509056918,18
5509056918,21
5509056529,13
5509056529,18
5509056529,21
5509054498,13
5509054498,21
5509054214,1
5509054214,4
5509054214,23
5509053098,13
5509053098,21
5509051101,21
5509047955,1
5509047955,4
5509047955,5
5509047955,6
5509047955,8
5509047955,11
5509047955,13
5509047955,15
5509047955,18
5509047955,19
5509047955,21
5509047955,22
5509047955,23
5509047955,27
5509041547,4
5509041547,5
5509041547,6
5509041547,13
5509041547,19
5509041547,20
5509041547,21
5509041547,22
5509041547,27
5509038438,13
5509038438,20
5509038438,21
5509038283,18
5509033787,13
5509033787,18
5509033787,21
5509031134,23
5509031134,28
5509030050,1
5509030050,4
5509030050,6
5509030050,8
5509030050,13
5509030050,15
5509030050,18
5509030050,21
5509030050,22
5509030050,23
5509030050,27
5509027367,18
5509027183,3
5509027183,13
5509027183,18
5509026480,19
5509026480,27
5509026480,28
5509025065,3
5509025065,13
5509025065,20
5509025065,21
5509025065,25
5509021810,3
5509021810,5
5509021810,13
5509021810,15
5509021810,23
5509021810,27
5509021810,28
5509021532,16
5509020068,1
5509020068,4
5509020068,6
5509020068,13
5509020068,19
5509020068,20
5509020068,21
5509020068,22
5509020068,27
5509019652,1
5509019652,4
5509019652,6
5509019652,13
5509019652,19
5509019652,20
5509019652,21
5509019652,22
5509019652,27
5509019366,1
5509019366,4
5509019366,6
5509019366,13
5509019366,19
5509019366,20
5509019366,21
5509019366,22
5509019366,27
5509012766,1
5509012766,18
5509012766,19
5509012766,23
5509012174,1
5509012174,19
5509012174,21
5509011609,18
5509011609,23
5509009594,13
5509009594,21
5509008097,1
5509008097,4
5509008097,6
5509008097,15
5509008097,18
5509008097,23
5509008097,27
5509008097,28
5509007357,5
5509007357,13
5509007357,15
5509007357,21
5509007357,27
5509006652,18
5509004558,18
5509000687,18
5509000687,23
5508998106,18
5508998106,28
5508995453,18
5508995453,23
5508993628,1
5508993628,6
5508993628,9
5508993628,18
5508993628,23
5508991379,18
5508991379,19
5508991379,28
5508989860,4
5508989860,8
5508989860,11
5508989860,13
5508989860,18
5508989860,19
5508989860,21
5508989860,23
5508988239,1
5508988239,5
5508988239,11
5508988239,18
5508986248,4
5508986248,8
5508986248,11
5508986248,13
5508986248,18
5508986248,19
5508986248,21
5508986248,23
5508985985,4
5508985985,5
5508985985,6
5508985985,9
5508985985,13
5508985985,19
5508985985,20
5508985985,22
5508985985,27
5508983923,1
5508983923,4
5508983923,5
5508983923,6
5508983923,9
5508983923,10
5508983923,13
5508983923,15
5508983923,18
5508983923,19
5508983923,20
5508983923,21
5508983923,22
5508983923,23
5508983923,27
5508983044,1
5508983044,11
5508983044,13
5508983044,14
5508983044,19
5508983044,21
5508983044,25
5508982924,18
5508982526,18
5508979911,18
5508979911,23
5508979483,6
5508979483,10
5508979483,18
5508979483,21
5508979483,22
5508979483,23
5508979483,28
5508979310,18
5508979192,8
5508979192,18
5508979192,19
5508979192,21
5508978836,5
5508978836,9
5508978836,13
5508978836,18
5508978836,19
5508978836,20
5508978836,21
5508978836,23
5508978836,25
5508978836,27
5508978000,1
5508978000,6
5508978000,22
5508976253,6
5508976253,10
5508976253,18
5508976253,21
5508976253,22
5508976253,23
5508976253,28
5508975770,5
5508975770,18
5508975770,20
5508975770,21
5508975723,1
5508975723,4
5508975723,5
5508975723,6
5508975723,9
5508975723,10
5508975723,13
5508975723,15
5508975723,18
5508975723,19
5508975723,20
5508975723,21
5508975723,22
5508975723,24
5508975723,27
5508973278,20
5508973150,5
5508973150,13
5508973150,15
5508973150,19
5508973150,20
5508973150,21
5508971689,18
5508970203,5
5508970203,13
5508970203,15
5508970203,19
5508970203,20
5508970203,21
5508968363,13
5508968363,19
5508968363,21
5508968363,22
5508968363,23
5508967987,18
5508967546,5
5508967546,13
5508967546,18
5508967546,20
5508967546,21
5508964838,8
5508964838,9
5508964838,13
5508964838,21
5508964838,24
5508964334,1
5508964334,5
5508964334,6
5508964334,11
5508964334,13
5508964334,14
5508964334,18
5508964334,19
5508964334,20
5508964334,21
5508964334,22
5508964334,23
5508964334,25
5508964334,27
5508963876,19
5508963876,23
5508963876,28
5508962723,18
5508962723,19
5508962723,27
5508961983,1
5508961983,5
5508961983,6
5508961983,11
5508961983,13
5508961983,14
5508961983,18
5508961983,19
5508961983,20
5508961983,21
5508961983,22
5508961983,23
5508961983,25
5508961983,27
5508959644,18
5508959644,21
5508959317,1
5508959317,9
5508959317,18
5508959317,19
5508959317,28
5508959263,17
5508958862,6
5508958862,9
5508958862,19
5508958816,4
5508958816,9
5508958816,13
5508958816,15
5508958816,19
5508958816,21
5508958816,23
5508958816,27
5508958020,5
5508958020,13
5508958020,20
5508958020,21
5508958020,24
5508958020,27
5508958020,28
5508957958,1
5508957958,5
5508957958,6
5508957958,20
5508957958,21
5508957958,22
5508957958,27
5508957123,18
5508957123,21
5508957123,23
5508952648,17
5508951785,18
5508950909,18
5508950909,21
5508950909,23
5508950171,3
5508950171,14
5508950171,25
5508944418,1
5508944418,3
5508944418,4
5508944418,5
5508944418,6
5508944418,10
5508944418,15
5508944418,18
5508944418,19
5508944418,21
5508944418,22
5508944418,27
5508940983,9
5508940983,13
5508940983,19
5508940983,21
5508940983,24
5508940983,27
5508940469,18
5508940469,19
5508940469,27
5508940469,28
5508938438,9
5508938438,13
5508938438,18
5508938438,19
5508938438,21
5508938438,24
5508938438,27
5508938259,13
5508938259,19
5508938259,21
5508937472,9
5508937472,18
5508937472,20
5508937472,21
5508937472,23
5508937472,25
5508937472,27
5508937035,5
5508937035,21
5508937035,27
5508936886,4
5508936886,13
5508936886,18
5508936886,21
5508932393,4
5508932393,8
5508932393,10
5508932393,11
5508932393,15
5508932393,18
5508932393,28
5508929832,15
5508929832,18
5508929832,24
5508929780,18
5508929254,1
5508929254,4
5508929254,5
5508929254,6
5508929254,8
5508929254,11
5508929254,13
5508929254,15
5508929254,18
5508929254,19
5508929254,21
5508929254,22
5508929254,27
5508928496,1
5508928496,6
5508928496,21
5508928496,27
5508924859,18
5508924859,23
5508921367,1
5508921367,4
5508921367,5
5508921367,11
5508921367,13
5508921367,15
5508921367,18
5508921367,19
5508921367,20
5508921367,23
5508921367,27
5508919979,21
5508919979,27
5508919556,13
5508919556,21
5508918772,18
5508918772,21
5508918772,23
5508917151,18
5508917151,23
5508916817,1
5508916817,2
5508916817,5
5508916817,6
5508916817,9
5508916817,13
5508916817,19
5508916817,20
5508916817,21
5508916817,22
5508916817,27
5508915006,6
5508915006,18
5508915006,19
5508915006,20
5508915006,21
5508915006,27
5508913470,18
5508913470,19
5508913470,23
5508912042,3
5508912042,13
5508912042,18
5508912042,21
5508912042,27
5508909920,13
5508909920,21
5508909920,25
5508909920,27
5508907940,18
5508907940,19
5508907940,21
5508907940,27
5508907431,1
5508907431,4
5508907431,5
5508907431,6
5508907431,8
5508907431,11
5508907431,13
5508907431,15
5508907431,18
5508907431,19
5508907431,21
5508907431,22
5508907431,23
5508907431,27
5508905363,22
5508904431,18
5508903404,13
5508903404,15
