id,price_display,price_type
5508800532,$748,Monthly
5508799857,$719,Monthly
5508799423,"$2,315",Monthly
5508799368,"$1,350",Monthly
5508799251,"$1,135",Monthly
5508798990,"$1,205",Monthly
5508798237,"$1,337",Monthly
5508797201,"$1,100",Monthly
5508797181,$865,Monthly
5508796364,"$1,275",Monthly
5508794830,"$3,179",Monthly
5508794077,"$1,000",Monthly
5508793474,"$1,456",Monthly
5508792883,"$3,229",Monthly
5508792152,$989,Monthly
5508791393,"$1,410",Monthly
5508790420,"$1,615",Monthly
5508787505,"$1,045",Monthly
5508786378,$635,Monthly
5508786143,$675,Monthly
5508785100,"$1,500",Monthly
5508784653,"$1,070",Monthly
5508784552,"$1,539",Monthly
5508783482,"$1,450",Monthly
5508783373,"$1,800",Monthly
5508783142,"$1,419",Monthly
5508779581,"$1,979",Monthly
5508777819,$550,Monthly
5508777813,"$2,500",Monthly
5508777345,$695,Monthly
5508776713,"$1,242",Monthly
5508776330,"$1,489",Monthly
5508774873,"$2,257",Monthly
5508772140,"$2,285",Monthly
5508771152,"$2,079",Monthly
5508771053,"$1,800",Monthly
5508770813,"$1,029",Monthly
5508770320,"$1,425",Monthly
5508769880,"$1,605",Monthly
5508769255,"$1,470",Monthly
5508768913,"$3,800",Monthly
5508768068,"$3,750",Monthly
5508767968,"$2,390",Monthly
5508767746,"$2,250",Monthly
5508766937,$840,Monthly
5508764354,"$1,557",Monthly
5508762856,"$1,398",Monthly
5508761575,$963,Monthly
5508758734,"$1,278",Monthly
5508757238,"$2,000",Monthly
5508757030,"$1,185",Monthly
5508756773,$822,Monthly
5508756081,$937,Monthly
5508754661,"$1,245",Monthly
5508753823,"$1,220",Monthly
5508753548,"$1,010",Monthly
5508748879,"$2,500",Monthly
5508748391,"$1,410",Monthly
5508747941,"$1,140",Monthly
5508746780,"$1,255",Monthly
5508746176,"$1,150",Monthly
5508745120,"$1,357",Monthly
5508743560,"$2,300",Monthly
5508741308,$815,Monthly
5508741229,"$2,290",Monthly
5508740377,"$2,080",Monthly
5508740138,$991,Monthly
5508739203,"$1,645",Monthly
5508738921,"$1,349",Monthly
5508734358,"$1,275",Monthly
5508731833,"$1,600",Monthly
5508731329,"$1,266",Monthly
5508730740,"$1,525",Monthly
5508728458,"$1,600",Monthly
5508728078,"$2,600",Monthly
5508725937,"$3,995",Monthly
5508724435,"$1,429",Monthly
5508723187,"$2,000",Monthly
5508715079,"$1,787",Monthly
5508714895,"$2,845",Monthly
5508714828,"$2,800",Monthly
5508713756,"$1,175",Monthly
5508713546,"$1,230",Monthly
5508713539,"$1,040",Monthly
5508712345,"$1,900",Monthly
5508711785,$725,Monthly
5508710759,$725,Monthly
5508709021,"$3,642",Monthly
5508708468,"$1,115",Monthly
5508704202,"$2,800",Monthly
5508698379,$725,Monthly
5508696967,"$1,440",Monthly
5508692234,"$1,593",Monthly
5508691720,"$1,085",Monthly
5508691215,"$1,718",Monthly
5508690826,"$1,405",Monthly
5508689777,"$2,495",Monthly
5508684004,"$1,308",Monthly
5508683549,"$2,360",Monthly
5508682254,"$1,239",Monthly
5508682098,"$1,539",Monthly
5508677293,"$1,256",Monthly
5508674537,"$1,162",Monthly
5508673860,$785,Monthly
5508673314,"$1,788",Monthly
5508672845,"$1,625",Monthly
5508670775,"$1,224",Monthly
5508669752,$929,Monthly
5508669612,"$1,219",Monthly
5508667037,"$2,465",Monthly
5508666362,"$1,184",Monthly
5508665792,"$1,695",Monthly
5508665678,"$2,475",Monthly
5508662355,$724,Monthly
5508660869,$873,Monthly
5508659811,"$1,429",Monthly
5508658256,"$1,925",Monthly
5508658075,$923,Monthly
5508655463,$668,Monthly
5508654908,$853,Monthly
5508654818,"$1,649",Monthly
5509271367,"$1,805",Monthly
5509254831,"$1,090",Monthly
5509251223,"$1,070",Monthly
5509250427,"$1,185",Monthly
5509250276,"$1,015",Monthly
5509248613,"$1,220",Monthly
5509244835,"$1,065",Monthly
5509242499,"$1,180",Monthly
5509241547,"$1,030",Monthly
5509241478,"$1,520",Monthly
5509240370,"$1,528",Monthly
5509235859,"$1,884",Monthly
5509232168,"$1,876",Monthly
5509231373,"$1,395",Monthly
5509216919,"$1,640",Monthly
5509216259,"$1,310",Monthly
5509212726,"$1,878",Monthly
5509211298,"$1,653",Monthly
5509198044,"$1,455",Monthly
5509194059,"$1,618",Monthly
5509192858,"$1,630",Monthly
5509188726,"$1,600",Monthly
5509187778,"$1,590",Monthly
5509179876,"$1,685",Monthly
5509172159,$815,Monthly
5509161999,"$2,249",Monthly
5509161714,"$1,935",Monthly
5509160573,$810,Monthly
5509156856,"$1,610",Monthly
5509156812,$983,Monthly
5509155782,$885,Monthly
5509155297,$885,Monthly
5509147431,"$1,754",Monthly
5509147092,"$1,340",Monthly
5509146033,"$1,175",Monthly
5509144676,"$1,165",Monthly
5509144422,"$1,095",Monthly
5509143386,"$1,175",Monthly
5509142612,"$1,330",Monthly
5509141632,$825,Monthly
5509137636,"$1,345",Monthly
5509136207,"$1,215",Monthly
5509134094,"$2,175",Monthly
5509126947,"$1,604",Monthly
5509124723,"$1,570",Monthly
5509124642,"$1,350",Monthly
5509123375,$895,Monthly
5509123013,"$1,370",Monthly
5509119225,"$1,492",Monthly
5509117454,"$2,102",Monthly
5509110089,"$1,644",Monthly
5509105119,"$2,310",Monthly
5509105091,"$1,295",Monthly
5509104956,"$2,028",Monthly
5509103275,"$2,475",Monthly
5509096994,"$1,375",Monthly
5509088840,"$1,611",Monthly
5509079902,$925,Monthly
5509071032,"$1,921",Monthly
5509069504,"$1,709",Monthly
5509068774,$850,Monthly
5509067307,"$1,154",Monthly
5509065229,"$1,100",Monthly
5509063805,"$1,099",Monthly
5509062218,"$1,200",Monthly
5509060419,$929,Monthly
5509057306,"$1,605",Monthly
5509056143,"$1,799",Monthly
5509045295,"$1,065",Monthly
5509043324,$843,Monthly
5509038301,"$1,560",Monthly
5509037761,"$1,405",Monthly
5509034073,"$1,198",Monthly
5509031609,"$2,100",Monthly
5509028090,"$1,225",Monthly
5509027319,"$1,600",Monthly
5509027030,"$1,274",Monthly
5509024817,"$1,920",Monthly
5509024462,"$1,500",Monthly
5509023908,"$2,200",Monthly
5509022689,"$1,585",Monthly
5509017083,"$1,480",Monthly
5509015824,"$1,475",Monthly
5509014070,$809,Monthly
5509011960,"$1,075",Monthly
5509003680,"$2,752",Monthly
5508998769,"$1,925",Monthly
5508997592,"$2,200",Monthly
5508995358,"$1,640",Monthly
5508992854,"$2,300",Monthly
5508991497,"$4,000",Monthly
5508991028,"$1,702",Monthly
5508985641,"$2,995",Monthly
5508983862,$702,Monthly
5508983713,"$1,517",Monthly
5508983546,$920,Monthly
5508980950,"$2,750",Monthly
5508980243,"$2,710",Monthly
5508980132,"$1,490",Monthly
5508977241,"$2,300",Monthly
5508976592,"$1,496",Monthly
5508974987,"$1,649",Monthly
5508974749,"$1,831",Monthly
5508973855,$999,Monthly
5508971869,$965,Monthly
5508971213,"$1,150",Monthly
5508970071,"$1,355",Monthly
5508970016,"$1,108",Monthly
5508968956,"$1,325",Monthly
5508968757,"$2,100",Monthly
5508968489,"$1,560",Monthly
5508968385,"$2,800",Monthly
5508968354,"$1,680",Monthly
5508968322,"$1,689",Monthly
5508968286,"$1,226",Monthly
5508968281,"$1,690",Monthly
5508967761,$854,Monthly
5508967704,"$1,040",Monthly
5508967256,"$1,186",Monthly
5508967218,"$1,195",Monthly
5508966637,"$1,425",Monthly
5508965391,$974,Monthly
5508964674,"$1,429",Monthly
5508964639,$876,Monthly
5508964468,"$1,100",Monthly
5508964427,"$1,596",Monthly
5508964064,"$1,036",Monthly
5508963959,"$1,107",Monthly
5508963117,"$1,014",Monthly
5508962684,$800,Monthly
5508962002,$650,Monthly
5508959698,"$3,200",Monthly
5508959218,"$1,752",Monthly
5508958309,"$1,584",Monthly
5508957503,"$1,312",Monthly
5508956767,"$1,130",Monthly
5508956681,"$1,539",Monthly
5508956299,"$1,008",Monthly
5508956241,$984,Monthly
5508954920,"$1,846",Monthly
5508954336,"$1,846",Monthly
5508954278,"$1,232",Monthly
5508954222,"$1,915",Monthly
5508954005,"$1,814",Monthly
5508953986,"$1,595",Monthly
5508953768,"$1,800",Monthly
5508953526,"$1,198",Monthly
5508950582,"$1,370",Monthly
5508950316,"$1,056",Monthly
5508948220,"$2,119",Monthly
5508947179,"$1,624",Monthly
5508947035,"$2,050",Monthly
5508946575,"$1,610",Monthly
5508945120,"$1,266",Monthly
5508944839,"$1,230",Monthly
5508944555,"$1,150",Monthly
5508944376,"$1,011",Monthly
5508943380,"$1,391",Monthly
5508943128,"$1,391",Monthly
5508942530,"$1,321",Monthly
5508942486,"$1,714",Monthly
5508942415,$899,Monthly
5508942330,"$1,051",Monthly
5508941525,"$1,099",Monthly
5508940659,"$1,304",Monthly
5508940573,"$1,540",Monthly
5508940440,"$1,209",Monthly
5508940269,"$1,509",Monthly
5508938464,"$1,441",Monthly
5508938455,"$1,061",Monthly
5508937800,"$1,535",Monthly
5508937654,"$1,589",Monthly
5508937426,$979,Monthly
5508936968,"$1,648",Monthly
5508935939,"$1,121",Monthly
5508935862,"$1,824",Monthly
5508935725,"$1,106",Monthly
5508935687,"$1,136",Monthly
5508935668,"$1,549",Monthly
5508935661,"$1,635",Monthly
5508935589,"$1,564",Monthly
5508935548,"$1,195",Monthly
5508934896,"$1,850",Monthly
5508934878,"$1,325",Monthly
5508934499,"$1,972",Monthly
5508934442,"$2,100",Monthly
5508934247,"$1,790",Monthly
5508934010,"$1,224",Monthly
5508933729,"$1,450",Monthly
5508933458,"$1,330",Monthly
5508932506,"$1,675",Monthly
5508932482,$879,Monthly
5508929979,"$2,189",Monthly
5508929657,"$1,890",Monthly
5508928416,"$3,051",Monthly
5508927438,"$1,020",Monthly
5508926772,"$2,656",Monthly
5508925650,"$1,508",Monthly
5508925271,"$2,041",Monthly
5508924794,"$2,588",Monthly
5508923513,$775,Monthly
5508922058,"$1,860",Monthly
5508921554,$825,Monthly
5508921403,$450,Monthly
5508920088,$910,Monthly
5508919546,"$1,006",Monthly
5508919386,"$2,170",Monthly
5508919129,"$1,905",Monthly
5508918552,"$1,034",Monthly
5508917561,"$1,034",Monthly
5508917064,"$1,359",Monthly
5508916852,"$1,434",Monthly
5508916808,"$2,629",Monthly
5508916068,"$1,609",Monthly
5508915930,"$1,500",Monthly
5508915795,"$1,418",Monthly
5508915592,"$1,133",Monthly
5508915392,"$1,190",Monthly
5508914269,"$1,175",Monthly
5508912554,"$2,043",Monthly
5508912094,$869,Monthly
5508911359,$915,Monthly
5508911343,"$2,323",Monthly
5508910631,$869,Monthly
5508909667,$969,Monthly
5508909128,"$1,025",Monthly
5508907600,"$1,641",Monthly
5508905583,$805,Monthly
5508904988,"$2,599",Monthly
5508902597,"$1,740",Monthly
5508902355,"$2,700",Monthly
5508900838,"$2,190",Monthly
5508900504,"$1,239",Monthly
5508897955,"$1,644",Monthly
5508897342,"$1,469",Monthly
5508897165,"$1,549",Monthly
5508896480,$718,Monthly
5508895858,"$3,574",Monthly
5508895134,"$1,541",Monthly
5508893953,"$1,550",Monthly
5508893738,$919,Monthly
5508893708,"$1,059",Monthly
5508893529,"$1,561",Monthly
5508892584,"$1,585",Monthly
5508887573,"$1,299",Monthly
5508886402,"$1,595",Monthly
5508886358,"$1,540",Monthly
5508886132,"$1,544",Monthly
5508886096,"$1,530",Monthly
5508885828,"$1,605",Monthly
5508882956,$910,Monthly
5508882397,"$2,500",Monthly
5508882174,"$1,400",Monthly
5508881814,$989,Monthly
5508881629,"$1,370",Monthly
5508881281,"$2,157",Monthly
5508879570,$986,Monthly
5508879501,"$1,155",Monthly
5508878793,"$2,080",Monthly
5508878525,"$2,048",Monthly
5508878369,$999,Monthly
5508877951,"$1,137",Monthly
5508877457,"$2,415",Monthly
5508876935,"$2,164",Monthly
5508876342,"$1,165",Monthly
5508876318,"$3,772",Monthly
5508875212,"$2,150",Monthly
5508874645,"$1,729",Monthly
5508874338,"$1,290",Monthly
5508873705,"$1,660",Monthly
5508873301,"$1,249",Monthly
5508873150,$934,Monthly
5508871629,"$2,591",Monthly
5508870626,"$2,663",Monthly
5508870301,$735,Monthly
5508870143,$999,Monthly
5508869139,"$1,990",Monthly
5508868903,"$1,400",Monthly
5508868733,$744,Monthly
5508868696,$860,Monthly
5508868585,$842,Monthly
5508868234,"$1,575",Monthly
5508867920,"$1,332",Monthly
5508867700,"$4,612",Monthly
5508864623,"$1,600",Monthly
5508864341,"$1,535",Monthly
5508863930,$825,Monthly
5508863155,"$1,536",Monthly
5508862437,"$1,266",Monthly
5508862025,"$1,877",Monthly
5508861601,"$1,290",Monthly
5508861528,"$1,687",Monthly
5508861409,"$2,084",Monthly
5508861332,"$1,258",Monthly
5508860747,"$3,250",Monthly
5508860309,"$1,650",Monthly
5508858512,"$1,493",Monthly
5508858496,"$1,109",Monthly
5508857954,"$1,560",Monthly
5508857553,"$1,000",Monthly
5508857071,$893,Monthly
5508855634,$730,Monthly
5508855582,"$1,520",Monthly
5508855342,"$1,895",Monthly
5508854003,"$1,512",Monthly
5508852694,"$1,570",Monthly
5508852448,"$1,445",Monthly
5508851681,"$1,540",Monthly
5508851631,"$1,345",Monthly
5508850519,"$1,445",Monthly
5508850412,$870,Monthly
5508850022,"$1,009",Monthly
5508849157,"$1,385",Monthly
5508848416,"$1,262",Monthly
5508848145,"$1,020",Monthly
5508847239,"$1,650",Monthly
5508847179,"$2,200",Monthly
5508846719,"$1,180",Monthly
5508846439,"$1,299",Monthly
5508845151,"$2,455",Monthly
5508844780,"$2,095",Monthly
5508844120,"$1,700",Monthly
5508842437,"$1,225",Monthly
5508841941,"$1,299",Monthly
5508841763,"$2,422",Monthly
5508840873,"$1,255",Monthly
5508840854,"$1,280",Monthly
5508838862,"$1,000",Monthly
5508838663,"$1,190",Monthly
5508838566,$950,Monthly
5508837907,"$1,400",Monthly
5508836702,"$1,800",Monthly
5508835236,"$2,085",Monthly
5508834985,"$2,770",Monthly
5508834803,"$2,425",Monthly
5508834793,"$2,950",Monthly
5508834543,"$2,470",Monthly
5508834453,"$2,720",Monthly
5508833979,"$2,410",Monthly
5508833593,"$1,860",Monthly
5508833508,"$2,269",Monthly
5508833420,"$2,475",Monthly
5508831866,"$1,900",Monthly
5508830340,"$2,318",Monthly
5508829799,$970,Monthly
5508828699,"$1,132",Monthly
5508828571,$778,Monthly
5508828519,$753,Monthly
5508828463,"$2,304",Monthly
5508828453,"$1,185",Monthly
5508828407,"$1,395",Monthly
5508828074,$799,Monthly
5508827893,$995,Monthly
5508827585,$675,Monthly
5508827147,$880,Monthly
5508826924,"$2,430",Monthly
5508826618,"$2,057",Monthly
5508825861,"$1,000",Monthly
5508825566,"$2,000",Monthly
5508825445,"$1,395",Monthly
5508825324,"$1,050",Monthly
5508823576,"$2,400",Monthly
5508823504,"$1,262",Monthly
5508823162,$985,Monthly
5508822251,"$1,178",Monthly
5508821923,$923,Monthly
5508821591,"$1,050",Monthly
5508821274,"$1,385",Monthly
5508821044,"$2,000",Monthly
5508821022,"$1,065",Monthly
5508820375,"$1,158",Monthly
5508820042,"$1,110",Monthly
5508819373,"$1,405",Monthly
5508819348,"$1,832",Monthly
5508818206,"$1,800",Monthly
5508817425,"$1,275",Monthly
5508817234,$952,Monthly
5508816803,$973,Monthly
5508816777,"$1,685",Monthly
5508816607,"$1,365",Monthly
5508809732,"$2,300",Monthly
5508809192,"$1,895",Monthly
5508808540,"$1,320",Monthly
5508808460,"$2,055",Monthly
5508808138,$845,Monthly
5508807167,"$1,397",Monthly
5508807146,"$1,035",Monthly
5508805741,"$1,277",Monthly
5508805081,"$1,010",Monthly
5508804983,$825,Monthly
5508804890,"$1,004",Monthly
5508803117,"$1,436",Monthly
5508802640,$600,Monthly
5508801965,"$1,465",Monthly
5508801559,"$3,880",Monthly
5508800738,"$1,910",Monthly
5508800082,"$2,400",Monthly
5508799004,"$1,450",Monthly
5508797883,"$3,700",Monthly
5508796921,"$4,200",Monthly
5508796270,$720,Monthly
5508796260,"$3,350",Monthly
5508795909,"$1,507",Monthly
5508795861,$985,Monthly
5508795001,$930,Monthly
5508794935,"$1,500",Monthly
5508794102,"$1,229",Monthly
5508793573,"$3,668",Monthly
5508793297,$935,Monthly
5508792773,"$4,304",Monthly
5508792582,$970,Monthly
5508792271,"$1,169",Monthly
5508791931,"$1,355",Monthly
5508791775,$990,Monthly
5508790473,$850,Monthly
5508790003,$785,Monthly
5508789985,"$1,800",Monthly
5508789949,"$1,800",Monthly
5508789565,$575,Monthly
5508788811,"$1,800",Monthly
5508787950,$965,Monthly
5508786263,$800,Monthly
5508785405,"$1,290",Monthly
5508785049,"$1,400",Monthly
5508784575,"$1,635",Monthly
5508783814,"$1,479",Monthly
5508782546,$815,Monthly
5508781740,"$2,600",Monthly
5508781402,$925,Monthly
5508781208,"$1,528",Monthly
5508779904,"$2,403",Monthly
5508778866,"$1,249",Monthly
5508778720,"$1,569",Monthly
5508778282,"$1,489",Monthly
5508775685,"$1,600",Monthly
5508775577,"$1,750",Monthly
5508775001,"$1,800",Monthly
5508772567,"$1,825",Monthly
5508771248,"$2,475",Monthly
5508770101,"$1,505",Monthly
5508768788,"$1,945",Monthly
5508768193,"$2,500",Monthly
5508768105,"$2,395",Monthly
5508767220,"$1,299",Monthly
5508765661,$760,Monthly
5508764703,"$1,024",Monthly
5508763461,$944,Monthly
5508762889,"$1,647",Monthly
5508762782,"$1,398",Monthly
5508761957,"$1,328",Monthly
5508761877,"$3,879",Monthly
5508761646,"$1,885",Monthly
5508761525,"$1,255",Monthly
5508759859,$952,Monthly
5508758352,$965,Monthly
5508758272,"$2,200",Monthly
5508754942,$837,Monthly
5508753761,$847,Monthly
5508753556,"$1,335",Monthly
5508753233,"$3,100",Monthly
5508752955,"$1,700",Monthly
5508752523,"$1,315",Monthly
5508750120,"$1,195",Monthly
5508749085,"$1,164",Monthly
5508747857,"$1,235",Monthly
5508747790,"$1,210",Monthly
5508746019,"$2,300",Monthly
5508745794,$953,Monthly
5508745216,"$1,450",Monthly
5508745085,"$1,121",Monthly
5508745029,"$1,645",Monthly
5508744118,"$1,752",Monthly
5508743885,"$2,115",Monthly
5508742296,"$1,189",Monthly
5508740659,"$1,345",Monthly
5508739995,"$1,995",Monthly
5508737180,"$1,514",Monthly
5508736757,"$1,159",Monthly
5508736624,"$1,454",Monthly
5508736482,"$1,525",Monthly
5508736189,"$1,576",Monthly
5508734549,"$1,385",Monthly
5508732825,"$1,175",Monthly
5508732548,$975,Monthly
5508731341,"$1,326",Monthly
5508730220,"$1,150",Monthly
5508730148,"$1,505",Monthly
5508728505,$695,Monthly
5508728410,$920,Monthly
5508728250,"$1,584",Monthly
5508728241,"$1,010",Monthly
5508726772,$845,Monthly
5508725009,$840,Monthly
5508724044,"$1,425",Monthly
5508723646,$875,Monthly
5508722601,"$1,232",Monthly
5508722483,"$1,611",Monthly
5508722244,"$1,125",Monthly
5508721064,$800,Monthly
5508720743,"$2,200",Monthly
5508716516,$614,Monthly
5508714805,"$1,955",Monthly
5508713715,"$1,445",Monthly
5508713082,"$2,309",Monthly
5508712323,"$3,200",Monthly
5508711562,"$2,875",Monthly
5508705018,"$2,950",Monthly
5508704874,"$3,600",Monthly
5508704003,"$1,692",Monthly
5508702937,"$4,900",Monthly
5508701359,"$1,130",Monthly
5508699479,"$1,000",Monthly
5508694835,"$1,164",Monthly
5508692982,$720,Monthly
5508688316,"$1,355",Monthly
5508687337,"$1,472",Monthly
5508678978,"$1,040",Monthly
5508678037,"$1,459",Monthly
5508675434,$883,Monthly
5508674301,"$1,637",Monthly
5508674178,"$1,297",Monthly
5508673874,"$2,285",Monthly
5508671618,"$1,605",Monthly
5508664994,"$2,675",Monthly
5508664610,$865,Monthly
5508664134,"$1,033",Monthly
5508663007,"$1,213",Monthly
5508662402,"$1,283",Monthly
5508661841,"$1,604",Monthly
5508661073,"$1,054",Monthly
5508659666,"$1,229",Monthly
5508659325,"$1,269",Monthly
5508658748,$715,Monthly
5508658719,"$1,763",Monthly
5508654916,"$1,269",Monthly
5508654724,"$1,229",Monthly
5509270715,"$1,321",Monthly
5509268124,"$1,150",Monthly
5509266542,"$1,595",Monthly
5509263480,"$1,415",Monthly
5509262746,"$1,275",Monthly
5509262002,"$1,125",Monthly
5509257202,"$1,370",Monthly
5509251153,"$1,490",Monthly
5509244700,"$1,050",Monthly
5509238453,"$1,310",Monthly
5509212834,"$1,974",Monthly
5509196374,"$1,029",Monthly
5509187728,"$1,595",Monthly
5509184912,"$1,139",Monthly
5509183601,"$1,255",Monthly
5509167706,"$1,000",Monthly
5509167208,"$1,560",Monthly
5509153828,"$1,486",Monthly
5509152493,"$1,158",Monthly
5509146795,"$1,440",Monthly
5509145205,"$1,180",Monthly
5509143750,"$1,110",Monthly
5509139199,"$1,175",Monthly
5509129962,"$1,870",Monthly
5509127415,"$1,630",Monthly
5509123796,"$1,530",Monthly
5509123529,"$1,505",Monthly
5509122569,"$1,225",Monthly
5509116533,"$1,425",Monthly
5509111244,"$1,456",Monthly
5509109694,"$2,152",Monthly
5509108096,"$2,191",Monthly
5509106848,"$1,985",Monthly
5509103801,"$1,166",Monthly
5509098466,"$1,370",Monthly
5509097281,"$1,670",Monthly
5509090129,"$1,669",Monthly
5509088959,"$1,856",Monthly
5509087761,"$1,640",Monthly
5509081507,"$1,115",Monthly
5509072611,"$1,320",Monthly
5509070732,"$1,704",Monthly
5509069918,"$1,830",Monthly
5509069672,"$1,030",Monthly
5509064464,"$1,370",Monthly
5509064064,"$1,045",Monthly
5509063494,"$1,255",Monthly
5509060271,"$1,129",Monthly
5509057623,"$1,500",Monthly
5509051410,"$2,610",Monthly
5509051303,"$1,945",Monthly
5509049932,"$1,936",Monthly
5509043533,"$1,523",Monthly
5509039900,"$1,190",Monthly
5509039787,"$1,430",Monthly
5509038160,"$1,525",Monthly
5509035512,"$1,461",Monthly
5509034312,"$1,580",Monthly
5509034234,"$1,895",Monthly
5509032437,"$1,095",Monthly
5509032367,"$1,645",Monthly
5509025107,"$1,340",Monthly
5509024018,"$1,038",Monthly
5509022715,"$1,385",Monthly
5509022117,"$1,390",Monthly
5509017499,"$1,075",Monthly
5509013673,"$1,000",Monthly
5509010452,"$1,955",Monthly
5509008499,"$1,489",Monthly
5509005752,"$2,005",Monthly
5509003267,"$1,372",Monthly
5509002439,"$1,800",Monthly
5509001784,"$3,475",Monthly
5509001581,"$1,470",Monthly
5508994919,"$1,799",Monthly
5508994782,"$2,300",Monthly
5508994343,"$1,849",Monthly
5508991826,"$3,400",Monthly
5508990130,"$2,187",Monthly
5508989475,"$1,849",Monthly
5508987790,"$2,800",Monthly
5508985396,"$2,200",Monthly
5508984997,"$1,789",Monthly
5508983578,"$2,600",Monthly
5508983420,"$1,674",Monthly
5508982121,"$1,069",Monthly
5508978577,"$2,300",Monthly
5508978410,"$1,019",Monthly
5508975268,"$1,689",Monthly
5508972466,$995,Monthly
5508969619,"$1,270",Monthly
5508966378,"$1,950",Monthly
5508958220,"$1,176",Monthly
5508952533,$670,Monthly
5508949939,"$1,118",Monthly
5508948074,"$3,099",Monthly
5508947571,"$1,749",Monthly
5508946120,"$1,057",Monthly
5508944691,"$1,613",Monthly
5508944029,$675,Monthly
5508943857,"$1,639",Monthly
5508943749,"$2,400",Monthly
5508943697,"$1,450",Monthly
5508940081,"$1,487",Monthly
5508938920,$900,Monthly
5508934780,$949,Monthly
5508933717,$899,Monthly
5508932003,$985,Monthly
5508925836,"$1,812",Monthly
5508924679,"$1,805",Monthly
5508922282,"$2,250",Monthly
5508917584,"$1,486",Monthly
5508916672,"$1,434",Monthly
5508912984,"$1,342",Monthly
5508912168,$940,Monthly
5508911979,$975,Monthly
5508910638,"$2,537",Monthly
5508910378,$999,Monthly
5508909682,"$2,670",Monthly
5508908856,"$2,688",Monthly
5508908766,"$1,750",Monthly
5508906240,"$1,240",Monthly
5508904033,"$1,800",Monthly
5508903143,"$1,469",Monthly
5508903009,"$1,860",Monthly
5508902430,"$2,065",Monthly
5508902308,"$1,269",Monthly
5508902279,"$2,795",Monthly
5508902161,"$1,329",Monthly
5508901963,"$1,960",Monthly
5508900493,$995,Monthly
5508900384,$939,Monthly
5508900379,"$1,725",Monthly
5508900354,"$1,020",Monthly
5508900279,$998,Monthly
5508900214,"$1,366",Monthly
5508899983,"$2,639",Monthly
5508899901,$984,Monthly
5508899800,"$1,550",Monthly
5508899510,"$1,800",Monthly
5508899398,$895,Monthly
5508899335,"$1,239",Monthly
5508899007,"$1,510",Monthly
5508897973,"$1,379",Monthly
5508896981,"$1,491",Monthly
5508894615,"$1,179",Monthly
5508893800,"$1,905",Monthly
5508893327,"$3,253",Monthly
5508892659,"$1,289",Monthly
5508892544,"$1,191",Monthly
5508891432,$933,Monthly
5508890690,"$1,580",Monthly
5508889753,"$3,009",Monthly
5508888760,"$1,486",Monthly
5508888226,"$2,382",Monthly
5508888192,$874,Monthly
5508888188,"$1,335",Monthly
5508887599,"$2,278",Monthly
5508886993,"$2,448",Monthly
5508886455,"$1,285",Monthly
5508885217,"$1,775",Monthly
5508884710,"$2,750",Monthly
5508884341,"$1,579",Monthly
5508883478,"$1,411",Monthly
5508881109,$847,Monthly
5508880097,"$1,119",Monthly
5508879904,"$2,260",Monthly
5508879669,"$1,099",Monthly
5508879421,$805,Monthly
5508878949,"$1,030",Monthly
5508878080,"$1,975",Monthly
5508877582,"$2,154",Monthly
5508877312,"$1,739",Monthly
5508876822,"$1,766",Monthly
5508876395,"$1,773",Monthly
5508876162,"$1,120",Monthly
5508875798,"$2,834",Monthly
5508875673,$886,Monthly
5508874049,"$1,475",Monthly
5508873455,"$1,330",Monthly
5508872855,"$1,595",Monthly
5508872847,"$2,250",Monthly
5508872357,"$2,550",Monthly
5508871739,"$1,020",Monthly
5508871040,"$2,238",Monthly
5508870799,"$1,646",Monthly
5508870641,"$1,629",Monthly
5508870589,"$1,537",Monthly
5508870097,"$2,000",Monthly
5508869909,"$1,640",Monthly
5508869652,"$1,305",Monthly
5508869637,$832,Monthly
5508869353,$950,Monthly
5508869161,$849,Monthly
5508868507,"$1,435",Monthly
5508868345,"$1,200",Monthly
5508868176,"$1,094",Monthly
5508868015,"$1,725",Monthly
5508867872,"$1,540",Monthly
5508867758,"$1,350",Monthly
5508867504,"$2,075",Monthly
5508867363,"$4,139",Monthly
5508867084,"$1,350",Monthly
5508866839,$844,Monthly
5508866705,$765,Monthly
5508865580,"$2,199",Monthly
5508865171,"$1,450",Monthly
5508864462,$995,Monthly
5508862977,"$1,300",Monthly
5508862186,"$1,870",Monthly
5508862138,"$1,741",Monthly
5508862128,"$1,323",Monthly
5508861988,"$1,870",Monthly
5508861680,"$2,212",Monthly
5508861310,"$1,920",Monthly
5508861189,"$1,095",Monthly
5508860926,"$1,070",Monthly
5508860793,"$1,420",Monthly
5508860619,"$1,662",Monthly
5508859635,"$1,137",Monthly
5508859154,"$1,637",Monthly
5508859096,"$1,289",Monthly
5508859076,"$2,081",Monthly
5508857795,"$1,249",Monthly
5508857173,$695,Monthly
5508857169,"$1,512",Monthly
5508856968,"$1,229",Monthly
5508856964,"$1,219",Monthly
5508856560,"$1,411",Monthly
5508856273,"$1,250",Monthly
5508855670,$945,Monthly
5508855594,"$1,639",Monthly
5508855562,"$1,540",Monthly
5508855173,"$1,640",Monthly
5508854721,"$1,080",Monthly
5508854657,"$1,760",Monthly
5508854234,"$1,289",Monthly
5508853804,"$1,165",Monthly
5508853762,"$1,586",Monthly
5508853418,"$1,165",Monthly
5508852888,"$1,063",Monthly
5508852871,"$1,143",Monthly
5508852834,$810,Monthly
5508852797,"$4,200",Monthly
5508851820,"$1,525",Monthly
